"id","url","nama","alamat","daerah","latitude","longitude","jenis","mula","hingga","geocoder_address","geocoder_longitude","geocoder_latitude","geocoder_location_type","last_update"
156,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IlFqYTZuOVo2K3VwWHdQZlRKdjNFNXc9PSIsInZhbHVlIjoicGJ3b0NtK1BCbHV0U2N5eUpTREQvQT09IiwibWFjIjoiNDFhODg4MjdmOTVmMjk4ZjU1Yzc5NmZjNjJlZDI0MjNiZTU4ZTRhNTEyNWNiZWExNGM0NGRlMDNjMzNjOTAwYyIsInRhZyI6IiJ9","Habibah BT Komiza","Gerai No.1 Medan Selera, Taman Ria, 08000 Sg.Petani","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","93, Jln Pergam, Kampung Sungai Tongka, 08000 Sungai Petani, Kedah, Malaysia",100.4940521,5.6386499,"ROOFTOP","2023-02-18 16:24:32"
157,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IlZmVTZIUHF4VkJRZGJwbkJFaUh6K1E9PSIsInZhbHVlIjoiUjk2UlRLRlN4T3MrZTNrL3VDNjE2UT09IiwibWFjIjoiYmUwY2QzMjI0MmJhMzM3YmVmYTYzOTkzYzViZjU4NGNmMDY2NGY0ZDQ5NWZiNjQ2OTI5ZDMzZWI3OWEwNTRhYSIsInRhZyI6IiJ9","Pak Njang Nasi Tomato","No.9 Jalan Market, Taman Ria, 08000 Sungai Petani","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","9, Jalan Market, Sungai Petani, 08000 Sungai Petani, Kedah, Malaysia",100.4908651,5.6427671,"RANGE_INTERPOLATED","2023-02-18 16:24:40"
158,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IlVlSnZDTWtpSlhxWDZWL1dkY0N3MWc9PSIsInZhbHVlIjoiamtsTmk3Rk80T2RDS3o0OWZRV1F2dz09IiwibWFjIjoiNzE1MjMyMmM0NDU2ZTE1ZjdmOTYzNWE5YTMyYTRmZTMwNWY2MDMyYjc5NDk1YTEwM2NiYzZkODYzMTQ3Njk4MSIsInRhZyI6IiJ9","Restoran Hussain Nasi Kandar","Pekan Baru Sungai Petani dan Alor Setar","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Alor Setar, Kedah, Malaysia",100.3671695,6.1263074,"APPROXIMATE","2023-02-18 16:24:44"
159,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkN6WHEvWVVFeDBVcm5TdldPYjNTUXc9PSIsInZhbHVlIjoiMjRST3piRkxnbUNGZGdIck12Rmdjdz09IiwibWFjIjoiYTA0NjVmYTBhOTQ4MzMzYjViMmNlNzE0ZGJlN2JlYTk1ZTg2MWU3YzcyZWNkMjk4Njg0ZWNkNDA0MzljOWNhNiIsInRhZyI6IiJ9","Zz Pieja Enterprise","Berhadapan Markas 6 Briged Infantri Jalan Sungai Layar","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Jalan Sungai Layar, Kampung Gon, 08000 Sungai Petani, Kedah, Malaysia",100.482046,5.6502909,"GEOMETRIC_CENTER","2023-02-18 16:24:44"
160,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IjJYSWVxR1FuNEZCN0JFeXpucU9rOEE9PSIsInZhbHVlIjoiT3dmY1BqdFhkN01MRmtOTjlFRm5IUT09IiwibWFjIjoiYWViNDViNTY0NzlmOTZkN2ZmZWEwZDU2NzgxNjk5ZjFkNjkxZWUyNzUxMjEwYTQ0NDk5MzY2MWY5ZGI3NDA3MSIsInRhZyI6IiJ9","Nasi Campur Mak Yam","Pusat Makanan Ria Market Taman Ria","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Jalan Ria, Taman Ria, 08000 Sungai Petani, Kedah, Malaysia",100.5068067,5.662549,"GEOMETRIC_CENTER","2023-02-18 16:24:35"
161,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6InRaQ1dXL2VuVCtSU0VjV1V6Ykoxd1E9PSIsInZhbHVlIjoiMWFPRzNWRU1WMkxBTWFYTDQ5WjYrdz09IiwibWFjIjoiNDNiZjYzMDAwODhmNWE3YWI3ZGEyZWQ0NTIxZWYzMDc2ZDI3Mjc3OTU2YWQ4MTUyMTIwMzkzNTljOTgxOWNkYSIsInRhZyI6IiJ9","Kedai Makan Kampung Ismail &amp; Shahrom","No.165M Kedai Makan Kampung Ismail &amp; Shahrom Kg.Bakar Bata Sg.Pasir, Sungai Petani","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Kampung Ismail, 70400 Seremban, Negeri Sembilan, Malaysia",101.964407,2.727809,"APPROXIMATE","2023-02-18 16:24:34"
162,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6Ill0MDF0RDNBc0h3K0tPWGsvbmZUV1E9PSIsInZhbHVlIjoicUpXdHpCYU96Ym9zYXBYZXYvREpidz09IiwibWFjIjoiMDU5NjM3ZGQ2ZjdlMGZmMzc2ODlkMmQ2MjFhYjUxMTdjNzU5ZDI3ZmYwMTg4NDc3NmY3MjYxODI1NDEwYTcxYyIsInRhZyI6IiJ9","Warong Tok Abah","No.1 Medan Selera MPSP Bakar Arang Sungai Petani","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Jalan Dewa, Sungai Petani, 08000 Sungai Petani, Kedah, Malaysia",100.4880193,5.6415745,"GEOMETRIC_CENTER","2023-02-18 16:24:43"
163,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkZNc01RMGFoUHh3MnFWZ21BcVAydnc9PSIsInZhbHVlIjoiZDYrd3JXYXBLVEU2SmRuQlcvNlZDUT09IiwibWFjIjoiZDgxNmM1MGZmNTFhMTliNTExNzg4ZWMxZTgwZDRkYWZmNTZkYTU1MjllOWUwYjFjMjQ1NjdkZmZiMTU3NTZjOCIsInRhZyI6IiJ9","Nasi Ganja SP","No.23 Medan Selera Taman Ria Sungai Petani","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Taman Ria, 08000 Sungai Petani, Kedah, Malaysia",100.507565,5.6629952,"GEOMETRIC_CENTER","2023-02-18 16:24:46"
164,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6ImJxNitjR2RMUTFkblB3ZDQvTmlRbnc9PSIsInZhbHVlIjoidW8wNXVWVFp4QWpHYVVtZGZscHpnUT09IiwibWFjIjoiMTFhNGE4MzJkMTRmMDMwZjIzZmFmNzUxNmFkMDlkYTA0NWI1YmM5ZTY3ZTI1ZTExN2U0ZTc5YmM4Y2M3ZmNiNCIsInRhZyI6IiJ9","Rosceri Restoran","No.1 Lorong Sungai Tukang 1/1, Taman Perusahaan Sungai Tukang, 08000 Sungai Petani Kedah","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Lorong Sungai Tukang, 08000 Sungai Petani, Kedah, Malaysia",100.4994839,5.6712336,"GEOMETRIC_CENTER","2023-02-18 16:24:42"
165,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IlQrRGpYQVNSK3RsVXZoY3RrdEdKNHc9PSIsInZhbHVlIjoidjUrSVE2ZWxmSnlwcVkzNWhiYkJyUT09IiwibWFjIjoiZTcyZjI5YjI2ZWFhMDJkZjYyYjQzNDViN2M1MjczZTQ5N2Y4MTk4NWQyYzQwMjdhNDY3NGI2ZmU5NGRiZWFlYiIsInRhZyI6IiJ9","Kak Ros Nasi Kerabu Biru &amp; Nasi Dagang","No.44 Jalan Bagan Assam Tanjung Dawai 08110 Bedong Kedah","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Tanjung Dawai, 08400 Merbok, Kedah, Malaysia",100.3672091,5.681869,"APPROXIMATE","2023-02-18 16:24:47"
166,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IjUxZFJPS1FnRHUyWkhWcWJUcVN3V0E9PSIsInZhbHVlIjoiTXJndXY4SG51R1lwMUJ3VGs4NmpXZz09IiwibWFjIjoiZmViMzg5OTNmMzYwYjBiZWE5YWZkMmQ2NWM5M2E1ZWRlYzFkY2I5MzJmYjBiOWY4MGE5MzQ5MTU0OTA4ZWVjNCIsInRhZyI6IiJ9","Mak Njang Ikan Bakar Warisan","No.53 Batu 15/12 Jalan Tanjung Dawai 08110 Bedong Kedah","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","No 52, Hadapan Menara Telekom Batu 15, 1/2, Jalan Kampung Tanjung Dawai, Tanjung Dawai, 08110 Bedobg, Kedah, Malaysia",100.3602288,5.684818,"ROOFTOP","2023-02-18 16:24:40"
167,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IjJRRjY4b0tsbVJvWXVHWksvclV6Vnc9PSIsInZhbHVlIjoiczdiUDVkUDQ3WllZQzB5MGhiRlRpZz09IiwibWFjIjoiNTEzMWZmMTc2MzA4ZmVkNTE0N2NjODBkYjAxYWY1YzY0MjQ3ZDY0NGRjM2Y3NDBjZmQ3MzdlZDJiYjgxNzE3OCIsInRhZyI6IiJ9","Kedai Kak Chom","No.10 Arked MPSP Tjg Dawai 08110 Bedong Kedah","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","135, K161, Tanjung Dawai, 08400 Merbok, Kedah, Malaysia",100.3659739,5.6796994,"GEOMETRIC_CENTER","2023-02-18 16:24:36"
168,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6Ijd3NFVwRDB4WVM2akJVQVowbXpRaWc9PSIsInZhbHVlIjoiK25TcTAyZUtxaXFBTCt2WGxPaURXQT09IiwibWFjIjoiZGMzOWE3ZTVmNTg1MjViMjU4MzQ3OTcwMGYyMWEzN2NjOGUwMTVlMTk4NzkyOGMyOTdjMjZlZDMzYzI0YWRlMSIsInRhZyI6IiJ9","Nizam Merbok Coner","No.8 Gerai Pekan Merbok 08400 Merbok Kedah","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Kampung Merbok, 08400 Merbok, Kedah, Malaysia",100.408752,5.72255,"GEOMETRIC_CENTER","2023-02-18 16:24:41"
169,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6ImhiT1RDVEwzRmh1M3MvUE1qc2kwaHc9PSIsInZhbHVlIjoiQU4xRXhvdU1Xa2pJWitzWDU3R0ZXQT09IiwibWFjIjoiYjg2MmFkMjAyMmE1ZDAwNzcyNDRlYzA0NzZhODhlNDdjMzQyZDI4ZjJiMzQwNTU0M2U2ZWIzMmMzMjFlZDBjZCIsInRhZyI6IiJ9","Warong Nasi Ayam Penyet Sarjan","Bawah Pkok Tepi Jalan Berhadapan Taman Sri Tanjung Atas, Berdekatan Kem Sg. Layar","Kuala Muda Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Jalan Sungai Layar, Taman Sri Tanjung, 08000 Sungai Petani, Kedah, Malaysia",100.4815402,5.6591617,"GEOMETRIC_CENTER","2023-02-18 16:24:36"
170,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IjcraHpla3NERHVIaTkvS2hwR0xHREE9PSIsInZhbHVlIjoiN0pTOWhoSCs1R2Y5WTk5NHNzNTdlUT09IiwibWFjIjoiZDc3NTc5MDkzNjUyZjMyZmJjYTI3YTdiNjZkZjI4ODNjYTMzOGE5YWU5OTdjMTBhMmRjNmJlOWZhMTg2ZTQ0YiIsInRhZyI6IiJ9","Kak Jah &amp; Bang Add Pokok Ceri","Bandar Darulaman Jitra Kedah","Kubang Pasu Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Bandar Darulaman, 06000 Jitra, Kedah, Malaysia",100.4296421,6.236955,"APPROXIMATE","2023-02-18 16:25:16"
171,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkZZd2pBR1BBdXd6SXc2bngxK0x6eXc9PSIsInZhbHVlIjoidGs2eC9ReTJxaUxQTjFBSldpUG92Zz09IiwibWFjIjoiNmZiYTg2NmU0YTIxMDMzOWI1YzExNDdlODM1NDIyMDc4MDA2MjBlMDlhY2RhY2E4MjRjZjc4NTQ2M2ZiMTVjZCIsInRhZyI6IiJ9","Restoran Nasi Kandar Yasmeen","Tanah Merah (Bandar Darulaman) Jitra, Kedah","Kubang Pasu Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Bandar Darulaman, 06000 Jitra, Kedah, Malaysia",100.4242948,6.2360748,"GEOMETRIC_CENTER","2023-02-18 16:24:47"
172,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkVlNnY0Z2pncFlyeVZoVHJhdjdEMGc9PSIsInZhbHVlIjoib2wveHdwVUtFdWdQWnJIYW9UZDVrZz09IiwibWFjIjoiNTBkMTFhMWQ1NjRlZGMzZmFhMGYzYTJlMzgzZjEzNThlZjVkMGUxZGEwZmZhOTE4NWJmNjk3NDJjNTNjYTZlMyIsInRhZyI6IiJ9","Restoran Nasi Kandar Yasmeen","99, Pekan Changlun 2, Lebuhraya Bukit Kayu Hitam","Kubang Pasu Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Changlun - Kuala Perlis Hwy, Taman Kempas, 06010 Changlun, Kedah, Malaysia",100.4307808,6.4359626,"GEOMETRIC_CENTER","2023-02-18 16:24:43"
173,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IjNMT3FBTU9tNnhOQ1NrSTFuUlUrZkE9PSIsInZhbHVlIjoiSHNsWFJuclZJVWtBbnQxRjBtTW9rQT09IiwibWFjIjoiYTEyYTMyZDIyMDE1OTFmMWUzNzU3OTlmNWQ4NzYwMjMzMDMxNWM1ZGIyYzBjYTJlZWI1YTViNzQyNjAzNGE2YyIsInRhZyI6IiJ9","Tini Nasi Kukus","Kampung Lubok Ayer, 06150 Ayer Hitam, Kedah","Kubang Pasu Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Kampung Lubok Ayer, 06150 Ayer Hitam, Kedah, Malaysia",100.24681,6.240871,"APPROXIMATE","2023-02-18 16:24:34"
174,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6Ikw4SEJkS1crVDhOd2d3LzZiTFRXSHc9PSIsInZhbHVlIjoidWUwVmxLcXI5UFlZYU1jc0hjVmgxZz09IiwibWFjIjoiMjBiNGQzMzhhOTI1OTA5MTc2MDg5MWY3MTczYzg5ZThmZDA3MzRhZjExMWY1OGQzOTg4OGM2Y2I0YTQ4ODI2MCIsInRhZyI6IiJ9","Tini Nasi Kukus Kerpan","Kampung Simpang Empat Kerpan, Ayer Hitam, Kedah","Kubang Pasu Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Kampung Simpang Empat Kerpan, 06150 Ayer Hitam, Kedah, Malaysia",100.228874,6.254433,"APPROXIMATE","2023-02-18 16:24:47"
175,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IlkzSThaSk8zTG81ZU9lWVViRzkxTlE9PSIsInZhbHVlIjoidUlMeUVxWUsyM0xFYWU0OWhKS0ZoQT09IiwibWFjIjoiY2MyYmQxMzQxYWQwMTlmMGU2OGI4YmM1NGIwOTUwYTg5OTZkMWEzOGJhOGViN2I3OTY5NWU5ZmU5MjcyY2Y4MiIsInRhZyI6IiJ9","Gerai Tenggelam Timbul","Bandar Darulaman Jitra Kedah","Kubang Pasu Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Bandar Darulaman, 06000 Jitra, Kedah, Malaysia",100.4296421,6.236955,"APPROXIMATE","2023-02-18 16:25:16"
176,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6Im5KbzFCV1JzT3lFcldBSmJ5STZvQUE9PSIsInZhbHVlIjoicFBkUyt1NFBqM1ZTZ09lRW1jK2JPdz09IiwibWFjIjoiZWU2MjE0Zjg2NTdmYTZiMzkwY2U1OTVhMzJiZGE0MWMyYTc2YTcyOTMzZTY4OGMxMTljNjI5OGI5MjI3MmRjYSIsInRhZyI6IiJ9","Azila Café","No. 7, Taman Seri Kodiang, (Bersebelahan Kolej Komuniti Jerlun), Jalan Kodiang - Jitra, 06100 Kodiang, Kedah","Kubang Pasu Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","No. 1, Taman Sri Kodiang, Jalan, Kodiang, 06100 Kodiang, Kedah, Malaysia",100.3106557,6.3902014,"GEOMETRIC_CENTER","2023-02-18 16:24:37"
177,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IjRpRm5KYnI1cUVHRkZ5Tjl5ZUlYRnc9PSIsInZhbHVlIjoiNlBFdUFMQThSVEtxaWNIaktLakpGdz09IiwibWFjIjoiMjEwNDgyZGRmZjFjMzc2M2E5MmYyNDM2ZmJhZDQ2MTc5ODhlZDFjMzQ0NjZiZTUwNDcwZTQxNDhmNzJkYmI0NSIsInRhZyI6IiJ9","Restoran Buhari&#039;s","No E1, Kompleks Pekan Baru Baling, 09100 Baling Kedah","Baling Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","MW89+5J, Kampung Pokok Sena, 09100 Baling, Kedah, Malaysia",100.9190625,5.6654375,"GEOMETRIC_CENTER","2023-02-18 16:24:38"
178,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6Ino0Nkd0c083VlcxZFFIQkkvbGhQSFE9PSIsInZhbHVlIjoibmg2YWRSWkhBQXFzSDNqRjlvenRWQT09IiwibWFjIjoiNTc4YTJjMDE1YzQ0ZjIwN2ZhMjkxZDNkZjM0YTEwYTJkZjU4ZDE0MzU3NjU0NzU0MzUzNDAyZjZjOTYxZjYyZiIsInRhZyI6IiJ9","Dapoq ACM Bistro","No. 17 Kampung Kolam Mk Pering, 06100 Kodiang, Kedah","Kubang Pasu Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","06100, Kedah, Malaysia",100.3385624,6.3779484,"APPROXIMATE","2023-02-18 16:24:37"
179,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkxTaGtCTVFUQmVtNy9lSDR1SnZIMmc9PSIsInZhbHVlIjoiLzkvdVJzQVZheXZnYkdORk41VHNDdz09IiwibWFjIjoiOTcyODRmOGVkYjgwYzQzOGFhZjVlZGY0NDg0NDYwZTg5ZTY4YjQxNWZjYjgzOTI4NzUyM2RjNDAyZmFiOTcxZSIsInRhZyI6IiJ9","Mohamad Abidin Omar","No. 4 Arked Semarak, 06100 Kodiang","Kubang Pasu Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Kampung Tokong, 06100 Kodiang, Kedah, Malaysia",100.3047004,6.3939699,"GEOMETRIC_CENTER","2023-02-18 16:24:42"
180,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6ImI0ZGcxejFoYjdLaDNTZzhkbm1DbHc9PSIsInZhbHVlIjoibkdQclVRVU5yMFVPMFFqbXhIeXpyUT09IiwibWFjIjoiN2RiMzA2MjlmOTUzNmRiZmI4MmIyY2EzMWU4N2VmNTVjMTQxYTU4MjMwNjFkMjk5OGY1Mjc1NTkxMmI5Y2UxZiIsInRhZyI6IiJ9","Restoran Niza","No 4 Susuran Kodiang Indah.Taman Kodiang Indah, 06100 Kodiang","Kubang Pasu Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","No.2, Taman Kodiang Indah, 06100 Kodiang, Kedah, Malaysia",100.3018106,6.3942831,"GEOMETRIC_CENTER","2023-02-18 16:24:41"
181,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6Ikd1TnBseVVVR3R1OXVjWHlCTnE0RVE9PSIsInZhbHVlIjoidFlZZG81cnA1QWdSMEhVOGp5Q1pHdz09IiwibWFjIjoiNzlmOGI4ZmQ2MTE5NTQwZDJkYzE5MWQ3OWViNThjYzRjMTliNzRjMTMxMDliNWY1OTFiYmFmOGJmM2E5YTJhMyIsInRhZyI6IiJ9","Warung Adik Abang Kodiang","Mukim Keplu, Jalan Kodiang - Changlun, 06100 Kodiang","Kubang Pasu Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Jln Kodiang, 06100, Kedah, Malaysia",100.3312951,6.3643035,"GEOMETRIC_CENTER","2023-02-18 16:24:46"
182,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkxwTDVkSnQxOEFod2JMQmljRURLRVE9PSIsInZhbHVlIjoidVBjZjdqNk92S0ovRmw0Z0liZ29zZz09IiwibWFjIjoiZTNmNDNiMWYyNWU4NmI3ODg1NTAwYjlmNjYwMWY3MzgyOGM1NWVjM2VlN2RiYzVkZjZjOWQzZDFjNjE4NTI5NSIsInRhZyI6IiJ9","Kitchen Republik","Taman Kodiang Indah (berhampiran MR.DIY Kodiang) 06100 Kodiang","Kubang Pasu Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","No.2, Taman Kodiang Indah, 06100 Kodiang, Kedah, Malaysia",100.3018106,6.3942831,"GEOMETRIC_CENTER","2023-02-18 16:24:45"
183,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IlJQZzRBb2pWb0FtRlJUUjBHNEV4NGc9PSIsInZhbHVlIjoiaXB4MHRwRXpXRnAxM0lqaGQ0dkczUT09IiwibWFjIjoiZjZiMDAwNzY3NjBhZjgzMWUxODg2ZGM1ZmFhMDI4ZWQwODk2ZmQyYzI0YWRhNDEyMjk3OTViN2Y5ZDVkNjdlNSIsInRhZyI6IiJ9","Malindo Indian food","NO 1, Kelang Lama Food Corner , Kelang Lama Kulim, Kedah","Kulim Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","1, Jalan Kelang Lama, Taman Manggis, 09000 Kulim, Kedah, Malaysia",100.5631589,5.3900461,"ROOFTOP","2023-02-18 16:24:43"
184,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IjAyTFQwWElkZWNTUWpvQXJFREhmMkE9PSIsInZhbHVlIjoiY2VFMGNEd3JOK3JGeU1MK2hVQkVrdz09IiwibWFjIjoiNWQ2MTYwOGY1YjczZTIwNTgxODlkYTIxMmU0MWM3NTRlZTFiZDE4OGZkNDA2M2I4MDhlM2RhYmRjYWMwMzY4MiIsInRhZyI6IiJ9","Warung Nasi Kak Nik","No 2,Jalan Waja Indah 1,Taman Waja Indah,09000 Kulim Kedah","Kulim Kedah",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Jalan Waja Indah 1, 09000 Kulim, Kedah, Malaysia",100.5675704,5.4194292,"GEOMETRIC_CENTER","2023-02-18 16:24:38"
185,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IlhISTNPV2pJUGZrOFlONkd3S0ZTdXc9PSIsInZhbHVlIjoibHJOL29qcjdhcVlPNFViYmRVOXREQT09IiwibWFjIjoiMzc1YzgyODNkNDUwYThjNDM3NDAxMjk5ZDZjMjgzMmZmZTBmNjQ1ZGMwYWFkOGMyMWQxNTRmNDMxNTU0NzllYSIsInRhZyI6IiJ9","Restoran Rendang Maman Acu","No 3,Pusat Komersial Taman Kasturi,Taman Kasturi","Tampin Negeri Sembilan",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Taman Kasturi, 70100 Seremban, Negeri Sembilan, Malaysia",101.939098,2.69088,"APPROXIMATE","2023-02-18 16:24:35"
186,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IjJCcE9jSnZ2akNpMVZxVmE1WFFtYXc9PSIsInZhbHVlIjoielcwM3NLMTZLNlZzVUlYMmpDcE5HQT09IiwibWFjIjoiN2EyODAxNDYwNmU1ODEwYmJjY2JkZWQzYWJiMjc5MmE4OTdkYWJmZDg1ZGNlNzE3NTE5MGVjYmM1MmM0NWVjNiIsInRhZyI6IiJ9","Gjoe mee celup","39G jalan musytari am u5/am, Seksyen u5,bandar pinggiran subang","Petaling Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","39, Jalan Musytari Am U5/Am, Seksyen U5, 40150 Shah Alam, Selangor, Malaysia",101.5346097,3.172403,"ROOFTOP","2023-02-18 16:24:42"
187,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6ImJIaG53TW1ldWMrckVFMlB4Mndldnc9PSIsInZhbHVlIjoiUDFSaVp5ZnZEdTdndjUybXhxczliUT09IiwibWFjIjoiZGI1NGIwMDI1NjFlNzU1ZmU2MzM3Y2RmZjA3ZjA5NzQ5ZjM3NGMzNWVlOTFhODU2MWU5NmQ1YWZhYzU3YjkyMiIsInRhZyI6IiJ9","FATIMAH food n drink","kiosk pskk uitm sri iskandar cawangan perak","Perak Tengah Perak",,,"Medan Selera / Gerai","18 Feb Hingga","18 Feb 2023","No 1A, Jln PP 6, Bandar Universiti, 32610 Seri Iskandar, Perak, Malaysia",100.9795281,4.364383,"ROOFTOP","2023-02-18 16:24:48"
